"","year","lowerCI","mean","upperCI","herd","scenario"
"2918","1868",1.02668466056051,1.02995424920969,1.03342110839847,"LS","HB"
"2919","1869",1.0266289037801,1.02995286838959,1.03330560409694,"LS","HB"
"2920","1870",1.0267709921121,1.02996579483645,1.03331004786561,"LS","HB"
"2921","1871",1.02679377062216,1.02999066141281,1.03328516024822,"LS","HB"
"2922","1872",1.02659020901861,1.02999741795913,1.03359411101711,"LS","HB"
"2923","1873",1.02644509587345,1.02997853121666,1.03341402943771,"LS","HB"
"2924","1874",1.02635307159144,1.02998345025239,1.03339819979547,"LS","HB"
"2925","1875",1.02650253124634,1.02997642846917,1.03338567880032,"LS","HB"
"2926","1876",1.02660794325715,1.02994909503551,1.03340939117503,"LS","HB"
"2927","1877",1.02660436451463,1.02997328855408,1.03342399953742,"LS","HB"
"2928","1878",1.02630427174939,1.0300012591785,1.03343458857942,"LS","HB"
"2929","1879",1.02645461094057,1.03002736522268,1.03320321392555,"LS","HB"
"2930","1880",1.02650761152162,1.03002228526822,1.03343135712982,"LS","HB"
"2931","1881",1.0267449223162,1.03001732122426,1.03328212626678,"LS","HB"
"2932","1882",1.02654993797713,1.03000029669182,1.03348399230118,"LS","HB"
"2933","1883",1.02661068484215,1.03000538169167,1.03371306050804,"LS","HB"
"2934","1884",1.0265376318398,1.03002160145738,1.03355017221239,"LS","HB"
"2935","1885",1.0263141221961,1.03001670925943,1.03363496377956,"LS","HB"
"2936","1886",1.02628635824288,1.02999648990928,1.03351585483999,"LS","HB"
"2937","1887",1.02652725377683,1.03001133379984,1.03332910792264,"LS","HB"
"2938","1888",1.02662158771357,1.03001135855375,1.03327006745821,"LS","HB"
"2939","1889",1.0267496418833,1.03003559675191,1.03326153551799,"LS","HB"
"2940","1890",1.02656947250773,1.0300465402824,1.03348110459725,"LS","HB"
"2941","1891",1.02669982024493,1.03004943317551,1.03330993749865,"LS","HB"
"2942","1892",1.02684118867574,1.03008323407694,1.03348940237197,"LS","HB"
"2943","1893",1.02667047535437,1.03007529543129,1.03366664667819,"LS","HB"
"2944","1894",1.02688081986629,1.03008313435325,1.03342524918754,"LS","HB"
"2945","1895",1.02663478712508,1.0300876160944,1.03354375706394,"LS","HB"
"2946","1896",1.02669701981202,1.03009246292835,1.03339500683794,"LS","HB"
"2947","1897",1.02661073317856,1.03011415452174,1.03330862820108,"LS","HB"
"2948","1898",1.02658773241013,1.03009167403753,1.03318042179626,"LS","HB"
"2949","1899",1.02667109824345,1.03007608659406,1.03317394742597,"LS","HB"
"2950","1900",1.02693566788688,1.03009720105027,1.03322003608881,"LS","HB"
"2951","1901",1.02678656224697,1.03003378342441,1.0331712150061,"LS","HB"
"2952","1902",1.02666211732242,1.03005684036146,1.03314982489133,"LS","HB"
"2953","1903",1.02699465835012,1.03003437721227,1.03321094645116,"LS","HB"
"2954","1904",1.02685619324637,1.03003112397118,1.03306967475855,"LS","HB"
"2955","1905",1.02693643811306,1.03001576001525,1.03328498237187,"LS","HB"
"2956","1906",1.02674322520679,1.03003396919498,1.03331023018166,"LS","HB"
"2957","1907",1.02695737888152,1.03003687592165,1.03342124169641,"LS","HB"
"2958","1908",1.0267355395149,1.03001048291991,1.03328884076728,"LS","HB"
"2959","1909",1.02687594760093,1.02999206725133,1.03340426101533,"LS","HB"
"2960","1910",1.02690462249826,1.02995142119685,1.03313752734651,"LS","HB"
"2961","1911",1.02673358621487,1.02996478238553,1.03316079946393,"LS","HB"
"2962","1912",1.02658995012173,1.02995731846545,1.03300044043521,"LS","HB"
"2963","1913",1.02673997122433,1.02990537698563,1.03313093114664,"LS","HB"
"2964","1914",1.0267822864621,1.02991755321823,1.033087583249,"LS","HB"
"2965","1915",1.02693780006576,1.02996757044103,1.03311806683173,"LS","HB"
"2966","1916",1.02685562267851,1.02997306515461,1.03322153372155,"LS","HB"
"2967","1917",1.02685039782929,1.0300016809193,1.03331980009446,"LS","HB"
"2968","1918",1.02700697708996,1.03004547776412,1.03339487792746,"LS","HB"
"2969","1919",1.02696027356799,1.03001670480641,1.0333677947725,"LS","HB"
"2970","1920",1.02702870248128,1.02994352185405,1.033240982516,"LS","HB"
"2971","1921",1.02665965714545,1.0297261388484,1.03308721470916,"LS","HB"
"2972","1922",1.02726790438089,1.03037028060156,1.03375803814654,"LS","HB"
"2973","1923",1.02654801739773,1.02965137410175,1.03291870365002,"LS","HB"
"2974","1924",1.02665520194581,1.02963119949956,1.03294057923674,"LS","HB"
"2975","1925",1.0265813271943,1.02967882850987,1.03286365544606,"LS","HB"
"2976","1926",1.02655996220122,1.02960069528812,1.03288402669356,"LS","HB"
"2977","1927",1.02667523453652,1.02957525632446,1.03271339818791,"LS","HB"
"2978","1928",1.02637862568542,1.02929494529247,1.0325455398297,"LS","HB"
"2979","1929",1.02666694994712,1.0296217980025,1.03272904020486,"LS","HB"
"2980","1930",1.02705213534054,1.02969344618886,1.03272994715521,"LS","HB"
"2981","1931",1.0268310389183,1.02954867431872,1.03254623761188,"LS","HB"
"2982","1932",1.0266287542751,1.02925254406567,1.03214159327095,"LS","HB"
"2983","1933",1.0267318526584,1.02938130525571,1.0321784224305,"LS","HB"
"2984","1934",1.02693743774815,1.0295491873442,1.03229903586284,"LS","HB"
"2985","1935",1.02722639843367,1.02986437153226,1.03242793608395,"LS","HB"
"2986","1936",1.02737694743042,1.03003231291664,1.03265256400368,"LS","HB"
"2987","1937",1.02619768804041,1.02865004455483,1.03117291079573,"LS","HB"
"2988","1938",1.02324616570267,1.02555731545198,1.02809232666671,"LS","HB"
"2989","1939",1.02167001855908,1.0239291325476,1.02636345615233,"LS","HB"
"2990","1940",1.01827090152085,1.02053268788457,1.02292159888649,"LS","HB"
"2991","1941",1.01840920264801,1.02072900424814,1.02301512586805,"LS","HB"
"2992","1942",1.01716547134482,1.01947831235703,1.02178652802079,"LS","HB"
"2993","1943",1.01546534834521,1.01765564428144,1.01989518850298,"LS","HB"
"2994","1944",1.01576515190783,1.01793780926834,1.02017332481756,"LS","HB"
"2995","1945",1.01438636458379,1.01650170042593,1.01867507135516,"LS","HB"
"2996","1946",1.01285587794009,1.01499580579116,1.0171946203556,"LS","HB"
"2997","1947",1.01282550405771,1.01496510606703,1.01714196934232,"LS","HB"
"2998","1948",1.01340793846601,1.01561624109221,1.01783057993387,"LS","HB"
"2999","1949",1.01368627194805,1.01579251537143,1.01786734428337,"LS","HB"
"3000","1950",1.01335312948179,1.01543456071365,1.01733254291798,"LS","HB"
"3001","1951",1.00939456039456,1.01131658636082,1.01316286018015,"LS","HB"
"3002","1952",1.00791419970007,1.00987851661691,1.01179512567107,"LS","HB"
"3003","1953",1.00703507730128,1.00901211343909,1.01080265964845,"LS","HB"
"3004","1954",1.00578074097474,1.00739340408034,1.00918266681776,"LS","HB"
"3005","1955",1.00424848881899,1.00598441887744,1.00770391622993,"LS","HB"
"3006","1956",1.00292164735816,1.00456688347079,1.0061856602191,"LS","HB"
"3007","1957",1.00129130443053,1.00297496531824,1.00460421270236,"LS","HB"
"3008","1958",0.987988699347636,0.989485633867815,0.991017160427935,"LS","HB"
"3009","1959",0.980569062783963,0.982041237533352,0.98355313415596,"LS","HB"
"3010","1960",0.964460490973089,0.965825751598721,0.967317410135527,"LS","HB"
"3011","1961",0.936383101419956,0.937668027177246,0.938995662071102,"LS","HB"
"3012","1962",0.911129144700118,0.912368759238303,0.913586117651462,"LS","HB"
"3013","1963",0.909458005174255,0.910629729981825,0.911699360534913,"LS","HB"
"3014","1964",0.903408227136301,0.904537359696823,0.905522164563261,"LS","HB"
"3015","1965",0.900518552683392,0.901390315382228,0.902324107429622,"LS","HB"
"3016","1966",0.892795013128703,0.893561026056637,0.894316455713558,"LS","HB"
"3017","1967",0.886407533102553,0.887016128991655,0.887573213039614,"LS","HB"
"3018","1968",0.88502628476523,0.885497157180901,0.885937330699362,"LS","HB"
"3019","1969",0.88393402948743,0.88393402948743,0.88393402948743,"LS","HB"
"3020","1970",0.879291135258437,0.879291135258437,0.879291135258437,"LS","HB"
"3021","1971",0.866941336451499,0.866941336451499,0.866941336451499,"LS","HB"
"3022","1972",0.861272322413397,0.861272322413397,0.861272322413397,"LS","HB"
"3023","1973",0.861740273976695,0.861740273976695,0.861740273976695,"LS","HB"
"3024","1974",0.855728122162065,0.855728122162065,0.855728122162065,"LS","HB"
"3025","1975",0.843678368766239,0.843678368766239,0.843678368766239,"LS","HB"
"3026","1976",0.833462627904393,0.833462627904393,0.833462627904393,"LS","HB"
"3027","1977",0.818556654581264,0.818556654581264,0.818556654581264,"LS","HB"
"3028","1978",0.802534321967442,0.802534321967442,0.802534321967442,"LS","HB"
"3029","1979",0.784660242885831,0.784660242885831,0.784660242885831,"LS","HB"
"3030","1980",0.762109296176203,0.762109296176203,0.762109296176203,"LS","HB"
"3031","1981",0.753622147579324,0.753622147579324,0.753622147579324,"LS","HB"
"3032","1982",0.719261072986842,0.719261072986842,0.719261072986842,"LS","HB"
"3033","1983",0.717091691104405,0.717091691104405,0.717091691104405,"LS","HB"
"3034","1984",0.716655870231472,0.716655870231472,0.716655870231472,"LS","HB"
"3035","1985",0.716360995945659,0.716360995945659,0.716360995945659,"LS","HB"
"3036","1986",0.71620494511122,0.71620494511122,0.71620494511122,"LS","HB"
"3037","1987",0.716046697774787,0.716046697774787,0.716046697774787,"LS","HB"
"3038","1988",0.716038455048613,0.716038455048613,0.716038455048613,"LS","HB"
"3039","1989",0.715691147612757,0.716158458587929,0.716622718268307,"LS","HB"
"3040","1990",0.715880028621773,0.71653694112817,0.717192944290978,"LS","HB"
"3041","1991",0.715545513680072,0.71633936372015,0.717109573483946,"LS","HB"
"3042","1992",0.715156325631113,0.716112813335813,0.716982057613222,"LS","HB"
"3043","1993",0.715304454184523,0.716458846619057,0.717444064819204,"LS","HB"
"3044","1994",0.714950035041361,0.71615444151971,0.7172723101489,"LS","HB"
"3045","1995",0.714886129866571,0.716065333109822,0.717184022314429,"LS","HB"
"3046","1996",0.714797908456938,0.716051056670607,0.71729677847017,"LS","HB"
"3047","1997",0.714738479739336,0.716069847279703,0.717387503521608,"LS","HB"
"3048","1998",0.713963610989655,0.715405711785339,0.716817484385508,"LS","HB"
"3049","1999",0.713567133382752,0.715216794938903,0.716795677330543,"LS","HB"
"3050","2000",0.713855922977209,0.715537537608925,0.71712749388467,"LS","HB"
"3051","2001",0.713453518376528,0.715218459966984,0.716982760899887,"LS","HB"
"3052","2002",0.713248521313385,0.715134940374406,0.716937674151914,"LS","HB"
"3053","2003",0.712503586327502,0.71455427483032,0.716581409001113,"LS","HB"
"3054","2004",0.71259785051874,0.714668226693924,0.716612337168338,"LS","HB"
"3055","2005",0.712428561365254,0.714592773712071,0.716623036590182,"LS","HB"
"3056","2006",0.712471572069435,0.714503906743731,0.716518780226321,"LS","HB"
"3057","2007",0.71244017540537,0.714606917937473,0.716689241913378,"LS","HB"
"3058","2008",0.712411327063742,0.714684839970266,0.71692711934925,"LS","HB"
"3059","2009",0.712212458429098,0.714670700352823,0.716955126502114,"LS","HB"
"3060","2010",0.711996200212527,0.714491816257825,0.716711366981463,"LS","HB"
"3061","2011",0.711745484989805,0.714304472963411,0.7167329083947,"LS","HB"
"3062","2012",0.711645446973295,0.714251907040872,0.71659378127566,"LS","HB"
"3063","2013",0.711941636274499,0.714513398163882,0.7170569247766,"LS","HB"
"3064","2014",0.712032134230633,0.714623924392003,0.717139398761533,"LS","HB"
"3065","2015",0.712012365398677,0.714725250475619,0.717229699333067,"LS","HB"
"3066","2016",0.712266968999455,0.715098325560693,0.717736637916192,"LS","HB"
"3067","2017",0.712791271254888,0.715631148301336,0.718426157868446,"LS","HB"
"3068","2018",0.712627373448279,0.715647088720438,0.718274298395397,"LS","HB"
"3069","2019",0.71282540191777,0.715737218102071,0.71876428168678,"LS","HB"
"3070","2020",0.712971735019261,0.715956143164534,0.718991026718622,"LS","HB"
"3071","2021",0.712197180770591,0.715096247546617,0.718089280607335,"LS","HB"
"3072","2022",0.712543187109117,0.715619383685145,0.71874514994773,"LS","HB"
"3073","2023",0.712833678780628,0.715902165341451,0.718840026774037,"LS","HB"
"3074","2024",0.712775820164601,0.71595874969526,0.719107897523508,"LS","HB"
"3075","2025",0.712815277058802,0.716017917289453,0.719311578687171,"LS","HB"
"3076","2026",0.712598112418362,0.715878262810065,0.719148413809663,"LS","HB"
"3077","2027",0.712506161322616,0.715879315092817,0.719264830241757,"LS","HB"
"3078","2028",0.712435399654025,0.715801011917278,0.719154433170853,"LS","HB"
"3079","2029",0.712118104988117,0.715400473295117,0.718741195743071,"LS","HB"
"3080","2030",0.712078317911001,0.715498666275577,0.718933704949447,"LS","HB"
"3081","2031",0.711657336962161,0.71517230189562,0.718654410440315,"LS","HB"
"3082","2032",0.711951987558781,0.715533763857739,0.718929787736881,"LS","HB"
"3083","2033",0.711873190646881,0.715470362963175,0.718803718893259,"LS","HB"
"3084","2034",0.712189006264223,0.715723870869552,0.719351939857276,"LS","HB"
"3085","2035",0.712193835928528,0.715702817006983,0.719262619166517,"LS","HB"
"3086","2036",0.712287312862223,0.71573698431479,0.719376929971852,"LS","HB"
"3087","2037",0.712234217695714,0.715773399974095,0.71942393552283,"LS","HB"
"3088","2038",0.712312162610058,0.715893379258087,0.719479424313074,"LS","HB"
"3089","2039",0.712349318139417,0.715890046504269,0.719384210486316,"LS","HB"
"3090","2040",0.71217481599001,0.715906005199048,0.719345519608491,"LS","HB"
"3091","2041",0.712412031917294,0.715907584687371,0.719355443455872,"LS","HB"
"3092","2042",0.712448624756829,0.715898180157287,0.719458959937467,"LS","HB"
"3093","2043",0.712399963834471,0.715881866957105,0.719309345399298,"LS","HB"
"3094","2044",0.712276843839798,0.715887033924241,0.719386271956783,"LS","HB"
"3095","2045",0.712608628929624,0.715929794133362,0.719552308212178,"LS","HB"
"3096","2046",0.712684701839585,0.715919060437841,0.719607118319326,"LS","HB"
"3097","2047",0.712416305146716,0.715932987559471,0.719420334083936,"LS","HB"
"3098","2048",0.712548390864906,0.715975062397975,0.719513757238136,"LS","HB"
"3099","2049",0.712627956040119,0.716006868706398,0.719792160888408,"LS","HB"
"3100","2050",0.712560337389566,0.71604518386375,0.719859203972341,"LS","HB"
"3101","2051",0.712660073737112,0.716040585720321,0.719886316018766,"LS","HB"
"3102","2052",0.712782564526374,0.716082720375227,0.720096679797004,"LS","HB"
"3103","2053",0.712742568249155,0.716099045388665,0.719924944929688,"LS","HB"
"3104","2054",0.712889141592586,0.716100656876243,0.719885335560035,"LS","HB"
"3105","2055",0.712811342750433,0.71605824572319,0.719803766776657,"LS","HB"
"3106","2056",0.712736501164129,0.716072073685317,0.720103130159431,"LS","HB"
"3107","2057",0.71275498439004,0.716057936952125,0.719588784124061,"LS","HB"
"3108","1819",1.17936301661972,1.18665729912293,1.19059909681266,"LS","LD"
"3109","1820",1.17936301240273,1.18660741782854,1.19053632208871,"LS","LD"
"3110","1821",1.17949875759513,1.18660394213094,1.19060876073139,"LS","LD"
"3111","1822",1.17936304315472,1.18653911180563,1.19062720428143,"LS","LD"
"3112","1823",1.17947766430617,1.18654022770771,1.19062952662287,"LS","LD"
"3113","1824",1.17947443202665,1.18651955765517,1.1906650534752,"LS","LD"
"3114","1825",1.17862306297161,1.18648556521347,1.19064532984406,"LS","LD"
"3115","1826",1.1786077014605,1.18642856036956,1.19064500677484,"LS","LD"
"3116","1827",1.17853915719893,1.18644723514818,1.19061000212791,"LS","LD"
"3117","1828",1.17877806980656,1.18651028483708,1.19056444684649,"LS","LD"
"3118","1829",1.17853419796035,1.18645093271707,1.19061012638186,"LS","LD"
"3119","1830",1.17853526180669,1.18643913776979,1.19052120303195,"LS","LD"
"3120","1831",1.1784828742597,1.18641217760437,1.19054399801956,"LS","LD"
"3121","1832",1.1782556518929,1.18634864581732,1.19052026681086,"LS","LD"
"3122","1833",1.17858126615682,1.18640683102058,1.19055308136345,"LS","LD"
"3123","1834",1.17825565189534,1.18630999374484,1.19055477344685,"LS","LD"
"3124","1835",1.17800661265151,1.18625442758411,1.19058034329818,"LS","LD"
"3125","1836",1.17730245550449,1.18619042891011,1.19056231956897,"LS","LD"
"3126","1837",1.1774901355669,1.18623143092124,1.19057218577804,"LS","LD"
"3127","1838",1.17865084780799,1.18625753454153,1.19053795311925,"LS","LD"
"3128","1839",1.17865058106534,1.18629092614482,1.19057210927531,"LS","LD"
"3129","1840",1.1786505810031,1.18630696033517,1.1906031130027,"LS","LD"
"3130","1841",1.17796300650829,1.18625644373538,1.19059895243571,"LS","LD"
"3131","1842",1.17745318555452,1.18615699313164,1.19057092345548,"LS","LD"
"3132","1843",1.17744560951568,1.18615084368166,1.19056927297217,"LS","LD"
"3133","1844",1.17744560898366,1.18607868455431,1.19057035429992,"LS","LD"
"3134","1845",1.17744556735067,1.18607387900632,1.19057035430005,"LS","LD"
"3135","1846",1.17784938095953,1.18618287159272,1.19056784729287,"LS","LD"
"3136","1847",1.17784938095952,1.18618367830374,1.19054840985752,"LS","LD"
"3137","1848",1.17845334939656,1.18623711452601,1.19055894570191,"LS","LD"
"3138","1849",1.17805623657595,1.1862516909345,1.19056083024814,"LS","LD"
"3139","1850",1.17805623656768,1.18627454934848,1.19060776473214,"LS","LD"
"3140","1851",1.17827344936446,1.18629213534261,1.19065774877751,"LS","LD"
"3141","1852",1.17847458764698,1.18631386649239,1.19064390815192,"LS","LD"
"3142","1853",1.17787267272275,1.18635112806666,1.19061040803348,"LS","LD"
"3143","1854",1.1783771694943,1.18631510572756,1.19060342857828,"LS","LD"
"3144","1855",1.17789300879152,1.18624483817967,1.19061203190005,"LS","LD"
"3145","1856",1.17789301484645,1.18619981978626,1.19060908613063,"LS","LD"
"3146","1857",1.17789302203123,1.18613956860742,1.19062623850872,"LS","LD"
"3147","1858",1.17802587574689,1.18611733498307,1.19068132922923,"LS","LD"
"3148","1859",1.17832988724036,1.18613111484814,1.19067691062412,"LS","LD"
"3149","1860",1.1780295206401,1.18613773104897,1.19068651044287,"LS","LD"
"3150","1861",1.17798613724607,1.18619275679432,1.19069032689247,"LS","LD"
"3151","1862",1.17770256263417,1.18611598476726,1.19066616477999,"LS","LD"
"3152","1863",1.17801114561867,1.18618734607965,1.19069340059586,"LS","LD"
"3153","1864",1.17798727595705,1.18621787567129,1.19069340060438,"LS","LD"
"3154","1865",1.1779813789688,1.1862071220199,1.19069810363651,"LS","LD"
"3155","1866",1.17772172764181,1.18619229059662,1.19065347032416,"LS","LD"
"3156","1867",1.17820329104145,1.18617400690737,1.19063854992877,"LS","LD"
"3157","1868",1.17803408263376,1.18614267770593,1.19062007648348,"LS","LD"
"3158","1869",1.1777194753777,1.18616123277931,1.19063928245851,"LS","LD"
"3159","1870",1.17828731174083,1.18617448545676,1.19064594390024,"LS","LD"
"3160","1871",1.17828730907231,1.18611464606024,1.19063900392644,"LS","LD"
"3161","1872",1.17792761250055,1.18606408076298,1.19062334373088,"LS","LD"
"3162","1873",1.177610336694,1.18607076610006,1.19063579353326,"LS","LD"
"3163","1874",1.17827622472637,1.18612595633181,1.19061430064176,"LS","LD"
"3164","1875",1.17827622472624,1.18620418483843,1.19065424619629,"LS","LD"
"3165","1876",1.17864657384514,1.1862783057423,1.19065424619628,"LS","LD"
"3166","1877",1.17864657380082,1.1862871747552,1.19069401717249,"LS","LD"
"3167","1878",1.17864657280018,1.18623465063854,1.19069840927963,"LS","LD"
"3168","1879",1.17827619399497,1.18623388362508,1.19067922028688,"LS","LD"
"3169","1880",1.17796783159447,1.18614977182436,1.19068785844121,"LS","LD"
"3170","1881",1.17769980826616,1.18610047241403,1.19067952814414,"LS","LD"
"3171","1882",1.17750811967693,1.18616903419087,1.19067952814414,"LS","LD"
"3172","1883",1.17795900129048,1.18619655827048,1.19066387617863,"LS","LD"
"3173","1884",1.17860567473693,1.18622113906219,1.19068988399282,"LS","LD"
"3174","1885",1.17758675991459,1.18620511850876,1.19066397292856,"LS","LD"
"3175","1886",1.17873259887037,1.1862629601577,1.19063144903326,"LS","LD"
"3176","1887",1.17758640657096,1.18616538769264,1.19060077082376,"LS","LD"
"3177","1888",1.17717274861242,1.1861765543519,1.19064444823382,"LS","LD"
"3178","1889",1.17720977179423,1.18606681234577,1.19067092117209,"LS","LD"
"3179","1890",1.17721485755897,1.18603189606094,1.19068159601261,"LS","LD"
"3180","1891",1.17772251796524,1.18601804694865,1.19069544454555,"LS","LD"
"3181","1892",1.17772234905282,1.18609014523132,1.1907146837592,"LS","LD"
"3182","1893",1.17772234909019,1.18598209334995,1.19071417288406,"LS","LD"
"3183","1894",1.17772227430552,1.18603778485377,1.19068605350196,"LS","LD"
"3184","1895",1.17816171035616,1.18602514977753,1.19066933913875,"LS","LD"
"3185","1896",1.17769126054118,1.18597838087645,1.19066933914088,"LS","LD"
"3186","1897",1.17750608334395,1.18591336288319,1.19066934732122,"LS","LD"
"3187","1898",1.17765760337608,1.18594003235334,1.19063570074922,"LS","LD"
"3188","1899",1.17716745261674,1.1858750286448,1.19045415653544,"LS","LD"
"3189","1900",1.17705770447718,1.18587001322334,1.19047311382288,"LS","LD"
"3190","1901",1.17765673489136,1.18588595231938,1.19045157725063,"LS","LD"
"3191","1902",1.17719923806291,1.18587843748835,1.19056996661269,"LS","LD"
"3192","1903",1.17764726581474,1.185771263556,1.19040409906466,"LS","LD"
"3193","1904",1.17717685131414,1.1858165099816,1.19051085224203,"LS","LD"
"3194","1905",1.17717115604936,1.18584420023976,1.19051088150437,"LS","LD"
"3195","1906",1.17725329758025,1.18588198476795,1.1904367571412,"LS","LD"
"3196","1907",1.17699713544662,1.18592473854279,1.19043685347715,"LS","LD"
"3197","1908",1.17723413717154,1.18595021853692,1.1904245687943,"LS","LD"
"3198","1909",1.17723310219621,1.18587078480009,1.19042167350851,"LS","LD"
"3199","1910",1.17760310217633,1.18588880857537,1.19051171327286,"LS","LD"
"3200","1911",1.17725627587547,1.18589068346328,1.19042460911177,"LS","LD"
"3201","1912",1.17725627587547,1.1859172688389,1.19042453099883,"LS","LD"
"3202","1913",1.17725573504326,1.18588484194834,1.19042453099883,"LS","LD"
"3203","1914",1.17724233996472,1.18587631728244,1.19044859509506,"LS","LD"
"3204","1915",1.17692809200846,1.1857972399214,1.19044859509403,"LS","LD"
"3205","1916",1.17695700902374,1.18575562139921,1.19048554868025,"LS","LD"
"3206","1917",1.17678248237588,1.18578225389853,1.1904861169548,"LS","LD"
"3207","1918",1.17695869712168,1.18581168185548,1.19049674769367,"LS","LD"
"3208","1919",1.17674399897689,1.18578002358787,1.19047060860363,"LS","LD"
"3209","1920",1.17725254623046,1.1858599403152,1.19047060868135,"LS","LD"
"3210","1921",1.17728243778453,1.18597528248,1.19048302031602,"LS","LD"
"3211","1922",1.17724379461283,1.18586222139035,1.19025225965134,"LS","LD"
"3212","1923",1.17725614799714,1.18595219370816,1.19025225965134,"LS","LD"
"3213","1924",1.17725614799729,1.18604152587749,1.19030424180257,"LS","LD"
"3214","1925",1.1773729329446,1.18608936915633,1.19030424194761,"LS","LD"
"3215","1926",1.1773729329446,1.18615025352748,1.19034238424076,"LS","LD"
"3216","1927",1.17759361204724,1.18620908560653,1.1903445404393,"LS","LD"
"3217","1928",1.17759369593229,1.18629259911394,1.19040745942871,"LS","LD"
"3218","1929",1.17811090925391,1.18640509165483,1.19043231087909,"LS","LD"
"3219","1930",1.17837619139187,1.18658251087134,1.19048274115405,"LS","LD"
"3220","1931",1.17771078280125,1.18599105136655,1.1897738296653,"LS","LD"
"3221","1932",1.17771078280125,1.18607432098128,1.18977382966531,"LS","LD"
"3222","1933",1.17779801668386,1.18615335883236,1.1898076360474,"LS","LD"
"3223","1934",1.17845236985066,1.18626798897211,1.18985865263024,"LS","LD"
"3224","1935",1.17849709598933,1.18640184147074,1.18986253062567,"LS","LD"
"3225","1936",1.17919045592314,1.18649493052354,1.18987797252736,"LS","LD"
"3226","1937",1.17343826639962,1.18041546953612,1.18357994461782,"LS","LD"
"3227","1938",1.17045364605745,1.17751554423782,1.18059918797975,"LS","LD"
"3228","1939",1.1690109596798,1.17617401668674,1.17913875530609,"LS","LD"
"3229","1940",1.16616870177549,1.17330645424569,1.17616013958572,"LS","LD"
"3230","1941",1.16618657987135,1.17341627414522,1.17617476270736,"LS","LD"
"3231","1942",1.16482540762923,1.17199480772278,1.17470517902088,"LS","LD"
"3232","1943",1.16374469777718,1.1706596673062,1.17321283499937,"LS","LD"
"3233","1944",1.16385982164119,1.17072783521989,1.17321530999841,"LS","LD"
"3234","1945",1.16337937770376,1.16934277602117,1.17172808745609,"LS","LD"
"3235","1946",1.16204791954267,1.16799702328419,1.17023963109917,"LS","LD"
"3236","1947",1.16204791954267,1.16814044266916,1.17024788587817,"LS","LD"
"3237","1948",1.16204791954267,1.16819941976554,1.17025202253449,"LS","LD"
"3238","1949",1.16286404432698,1.16832932473635,1.17025614474807,"LS","LD"
"3239","1950",1.16286935237952,1.168425559392,1.17025807809793,"LS","LD"
"3240","1951",1.15853621999735,1.16402927524287,1.16578150147359,"LS","LD"
"3241","1952",1.15704427579457,1.16260055889562,1.16429369059649,"LS","LD"
"3242","1953",1.15616002980477,1.16127350271903,1.1628053965128,"LS","LD"
"3243","1954",1.15516183848366,1.15989957975141,1.16131371677732,"LS","LD"
"3244","1955",1.1544096836557,1.15852183592584,1.15982183159247,"LS","LD"
"3245","1956",1.15339145899893,1.15711630088071,1.15832956779709,"LS","LD"
"3246","1957",1.15189911491291,1.1557172863689,1.15683725506097,"LS","LD"
"3247","1958",1.13846816036898,1.14233229877527,1.14340646435411,"LS","LD"
"3248","1959",1.13137634668245,1.1350046018175,1.13594491769488,"LS","LD"
"3249","1960",1.11521797597863,1.1186471121177,1.11952914760314,"LS","LD"
"3250","1961",1.08719212592365,1.09038441458754,1.09117461189485,"LS","LD"
"3251","1962",1.06289284893638,1.06511750598842,1.06580476275353,"LS","LD"
"3252","1963",1.06154135398051,1.06371384207849,1.06431241876403,"LS","LD"
"3253","1964",1.05579347664689,1.05783509736866,1.05834304242036,"LS","LD"
"3254","1965",1.05326455758008,1.05498657223963,1.05535835424853,"LS","LD"
"3255","1966",1.04643365483802,1.04764379968308,1.04789663381843,"LS","LD"
"3256","1967",1.04119428222532,1.04173893636818,1.04192725747434,"LS","LD"
"3257","1968",1.03975016307796,1.04018426487736,1.04030608086383,"LS","LD"
"3258","1969",1.03881373677781,1.03881373677781,1.03881373677781,"LS","LD"
"3259","1970",1.03433670451975,1.03433670451975,1.03433670451975,"LS","LD"
"3260","1971",1.02090560774555,1.02090560774555,1.02090560774555,"LS","LD"
"3261","1972",1.01670669685649,1.01670669685649,1.01670669685649,"LS","LD"
"3262","1973",1.01670669685649,1.01670669685649,1.01670669685649,"LS","LD"
"3263","1974",1.0107373205124,1.0107373205124,1.0107373205124,"LS","LD"
"3264","1975",0.998654320047979,0.998654320047979,0.998654320047979,"LS","LD"
"3265","1976",0.988207911445828,0.988207911445828,0.988207911445828,"LS","LD"
"3266","1977",0.973284470585613,0.973284470585613,0.973284470585613,"LS","LD"
"3267","1978",0.956868685639377,0.956868685639377,0.956868685639377,"LS","LD"
"3268","1979",0.938960556607119,0.938960556607119,0.938960556607119,"LS","LD"
"3269","1980",0.916575395316796,0.916575395316796,0.916575395316796,"LS","LD"
"3270","1981",0.908319321659243,0.908319321659243,0.908319321659243,"LS","LD"
"3271","1982",0.873995407680749,0.873995407680749,0.873995407680749,"LS","LD"
"3272","1983",0.871895321659243,0.871895321659243,0.871895321659243,"LS","LD"
"3273","1984",0.871895321659243,0.871895321659243,0.871895321659243,"LS","LD"
"3274","1985",0.871895321659243,0.871895321659243,0.871895321659243,"LS","LD"
"3275","1986",0.871895321659243,0.871895321659243,0.871895321659243,"LS","LD"
